Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E1,C1,AN,11958.0,2018-10-01 00:00:00.000
E1,C1,AN,10886.0,2018-11-01 00:00:00.000
E1,C1,AN,12550.0,2018-12-01 00:00:00.000
E1,C1,AN,10662.0,2019-01-01 00:00:00.000
E1,C1,AN,10284.0,2019-02-01 00:00:00.000
E1,C1,AN,13034.0,2019-03-01 00:00:00.000
E1,C1,AN,11864.0,2019-04-01 00:00:00.000
E1,C1,AN,12960.0,2019-05-01 00:00:00.000
E1,C1,AN,12548.0,2019-06-01 00:00:00.000
E1,C1,AN,11814.0,2019-07-01 00:00:00.000
E1,C1,AN,11434.0,2019-08-01 00:00:00.000
E1,C1,AN,9188.0,2019-09-01 00:00:00.000
E1,C1,AN,15004.0,2019-10-01 00:00:00.000
E1,C1,AN,13056.0,2019-11-01 00:00:00.000
E1,C1,AN,16152.0,2019-12-01 00:00:00.000
E1,C1,AN,14226.0,2020-01-01 00:00:00.000
E1,C1,AN,11380.0,2020-02-01 00:00:00.000
E1,C1,AN,14282.0,2020-03-01 00:00:00.000
E1,C1,AN,15272.25,2020-04-01 00:00:00.000
E1,C1,AN,11878.0,2020-05-01 00:00:00.000
E1,C1,AN,12410.0,2020-06-01 00:00:00.000
E1,C1,AN,14676.0,2020-07-01 00:00:00.000
E1,C1,AN,14588.0,2020-08-01 00:00:00.000
E1,C1,AN,13796.0,2020-09-01 00:00:00.000
E1,C1,AN,13180.0,2020-10-01 00:00:00.000
E1,C1,AN,9596.0,2020-11-01 00:00:00.000
E1,C1,AN,16277.75,2020-12-01 00:00:00.000
E1,C1,AN,14740.0,2021-01-01 00:00:00.000
E1,C1,AN,12656.0,2021-02-01 00:00:00.000
E1,C1,AN,16410.0,2021-03-01 00:00:00.000
E1,C1,AN,12392.0,2021-04-01 00:00:00.000
E1,C1,AN,13492.0,2021-05-01 00:00:00.000
E1,C1,AN,12836.0,2021-06-01 00:00:00.000
E1,C1,AN,15184.0,2021-07-01 00:00:00.000
E1,C1,AN,13812.0,2021-08-01 00:00:00.000
E1,C1,AN,13700.0,2021-09-01 00:00:00.000
E1,C1,AN,14258.0,2021-10-01 00:00:00.000
E1,C1,AN,14128.0,2021-11-01 00:00:00.000
E1,C1,AN,15368.0,2021-12-01 00:00:00.000
