Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E2,C2,AN,20500.0,2017-08-01 00:00:00.000
E2,C2,AN,13800.0,2017-09-01 00:00:00.000
E2,C2,AN,14200.0,2017-10-01 00:00:00.000
E2,C2,AN,5000.0,2017-11-01 00:00:00.000
E2,C2,AN,8000.0,2017-12-01 00:00:00.000
E2,C2,AN,8500.0,2018-01-01 00:00:00.000
E2,C2,AN,13000.0,2018-02-01 00:00:00.000
E2,C2,AN,10000.0,2018-03-01 00:00:00.000
E2,C2,AN,13000.0,2018-04-01 00:00:00.000
E2,C2,AN,4126.0,2018-05-01 00:00:00.000
E2,C2,AN,14874.0,2018-06-01 00:00:00.000
E2,C2,AN,0.0,2018-07-01 00:00:00.000
E2,C2,AN,19200.0,2018-08-01 00:00:00.000
E2,C2,AN,12000.0,2018-09-01 00:00:00.000
E2,C2,AN,11500.0,2018-10-01 00:00:00.000
E2,C2,AN,6900.0,2018-11-01 00:00:00.000
E2,C2,AN,14000.0,2018-12-01 00:00:00.000
E2,C2,AN,13000.0,2019-01-01 00:00:00.000
E2,C2,AN,12000.0,2019-02-01 00:00:00.000
E2,C2,AN,11000.0,2019-03-01 00:00:00.000
E2,C2,AN,16500.0,2019-04-01 00:00:00.000
E2,C2,AN,0.0,2019-05-01 00:00:00.000
E2,C2,AN,24500.0,2019-06-01 00:00:00.000
E2,C2,AN,11500.0,2019-07-01 00:00:00.000
E2,C2,AN,6000.0,2019-08-01 00:00:00.000
E2,C2,AN,24000.0,2019-09-01 00:00:00.000
E2,C2,AN,18500.0,2019-10-01 00:00:00.000
E2,C2,AN,5000.0,2019-11-01 00:00:00.000
E2,C2,AN,8000.0,2019-12-01 00:00:00.000
E2,C2,AN,16186.0,2020-01-01 00:00:00.000
E2,C2,AN,9000.0,2020-02-01 00:00:00.000
E2,C2,AN,16000.0,2020-03-01 00:00:00.000
E2,C2,AN,16300.0,2020-04-01 00:00:00.000
E2,C2,AN,15000.0,2020-05-01 00:00:00.000
E2,C2,AN,14000.0,2020-06-01 00:00:00.000
E2,C2,AN,12000.0,2020-07-01 00:00:00.000
E2,C2,AN,15000.0,2020-08-01 00:00:00.000
E2,C2,AN,16000.0,2020-09-01 00:00:00.000
E2,C2,AN,0.0,2020-10-01 00:00:00.000
E2,C2,AN,11976.0,2020-11-01 00:00:00.000
E2,C2,AN,24000.0,2020-12-01 00:00:00.000
E2,C2,AN,4000.0,2021-01-01 00:00:00.000
E2,C2,AN,27000.0,2021-02-01 00:00:00.000
E2,C2,AN,12000.0,2021-03-01 00:00:00.000
E2,C2,AN,18000.0,2021-04-01 00:00:00.000
E2,C2,AN,12000.0,2021-05-01 00:00:00.000
E2,C2,AN,6000.0,2021-06-01 00:00:00.000
E2,C2,AN,13148.0,2021-07-01 00:00:00.000
E2,C2,AN,12500.0,2021-08-01 00:00:00.000
E2,C2,AN,21146.0,2021-09-01 00:00:00.000
E2,C2,AN,11000.0,2021-10-01 00:00:00.000
E2,C2,AN,14756.0,2021-11-01 00:00:00.000
E2,C2,AN,21600.0,2021-12-01 00:00:00.000
E2,C2,AS,18362.0,2012-01-01 00:00:00.000
E2,C2,AS,10380.0,2012-02-01 00:00:00.000
E2,C2,AS,36076.0,2012-03-01 00:00:00.000
E2,C2,AS,4594.0,2012-04-01 00:00:00.000
E2,C2,AS,21334.0,2012-05-01 00:00:00.000
E2,C2,AS,0.0,2012-06-01 00:00:00.000
E2,C2,AS,23578.0,2012-07-01 00:00:00.000
E2,C2,AS,45136.0,2012-08-01 00:00:00.000
E2,C2,AS,12000.0,2012-09-01 00:00:00.000
E2,C2,AS,19312.0,2012-10-01 00:00:00.000
E2,C2,AS,39278.0,2012-11-01 00:00:00.000
E2,C2,AS,28300.0,2012-12-01 00:00:00.000
E2,C2,AS,6800.0,2013-01-01 00:00:00.000
E2,C2,AS,29360.0,2013-02-01 00:00:00.000
E2,C2,AS,20830.0,2013-03-01 00:00:00.000
E2,C2,AS,12400.0,2013-04-01 00:00:00.000
E2,C2,AS,27028.0,2013-05-01 00:00:00.000
E2,C2,AS,8200.0,2013-06-01 00:00:00.000
E2,C2,AS,27266.0,2013-07-01 00:00:00.000
E2,C2,AS,36270.0,2013-08-01 00:00:00.000
E2,C2,AS,14060.0,2013-09-01 00:00:00.000
E2,C2,AS,16000.0,2013-10-01 00:00:00.000
E2,C2,AS,17450.0,2013-11-01 00:00:00.000
E2,C2,AS,57910.0,2013-12-01 00:00:00.000
E2,C2,AS,5250.0,2014-01-01 00:00:00.000
E2,C2,AS,37890.0,2014-02-01 00:00:00.000
E2,C2,AS,11370.0,2014-03-01 00:00:00.000
E2,C2,AS,31000.0,2014-04-01 00:00:00.000
E2,C2,AS,34800.0,2014-05-01 00:00:00.000
E2,C2,AS,12330.0,2014-06-01 00:00:00.000
E2,C2,AS,19240.0,2014-07-01 00:00:00.000
E2,C2,AS,23720.0,2014-08-01 00:00:00.000
E2,C2,AS,9610.0,2014-09-01 00:00:00.000
E2,C2,AS,19310.0,2014-10-01 00:00:00.000
E2,C2,AS,15310.0,2014-11-01 00:00:00.000
E2,C2,AS,46850.0,2014-12-01 00:00:00.000
E2,C2,AS,12000.0,2015-01-01 00:00:00.000
E2,C2,AS,35410.0,2015-02-01 00:00:00.000
E2,C2,AS,19610.0,2015-03-01 00:00:00.000
E2,C2,AS,14700.0,2015-04-01 00:00:00.000
E2,C2,AS,14650.0,2015-05-01 00:00:00.000
E2,C2,AS,30800.0,2015-06-01 00:00:00.000
E2,C2,AS,16850.0,2015-07-01 00:00:00.000
E2,C2,AS,19500.0,2015-08-01 00:00:00.000
E2,C2,AS,16750.0,2015-09-01 00:00:00.000
E2,C2,AS,19750.0,2015-10-01 00:00:00.000
E2,C2,AS,17600.0,2015-11-01 00:00:00.000
E2,C2,AS,10964.0,2015-12-01 00:00:00.000
E2,C2,AS,21440.0,2016-01-01 00:00:00.000
E2,C2,AS,22250.0,2016-02-01 00:00:00.000
E2,C2,AS,49110.0,2016-03-01 00:00:00.000
E2,C2,AS,16934.0,2016-04-01 00:00:00.000
E2,C2,AS,32480.0,2016-05-01 00:00:00.000
E2,C2,AS,28758.0,2016-06-01 00:00:00.000
E2,C2,AS,52200.0,2016-07-01 00:00:00.000
E2,C2,AS,20400.0,2016-08-01 00:00:00.000
E2,C2,AS,34800.0,2016-09-01 00:00:00.000
E2,C2,AS,39800.0,2016-10-01 00:00:00.000
E2,C2,AS,41838.0,2016-11-01 00:00:00.000
E2,C2,AS,62200.0,2016-12-01 00:00:00.000
E2,C2,AS,27170.0,2017-01-01 00:00:00.000
E2,C2,AS,17400.0,2017-02-01 00:00:00.000
E2,C2,AS,33900.0,2017-03-01 00:00:00.000
E2,C2,AS,27500.0,2017-04-01 00:00:00.000
E2,C2,AS,17850.0,2017-05-01 00:00:00.000
E2,C2,AS,51998.0,2017-06-01 00:00:00.000
E2,C2,AS,17430.0,2017-07-01 00:00:00.000
E2,C2,AS,8252.0,2017-08-01 00:00:00.000
E2,C2,AS,30450.0,2017-09-01 00:00:00.000
E2,C2,AS,29350.0,2017-10-01 00:00:00.000
E2,C2,AS,14650.0,2017-11-01 00:00:00.000
E2,C2,AS,53580.0,2017-12-01 00:00:00.000
E2,C2,AS,10200.0,2018-01-01 00:00:00.000
E2,C2,AS,37800.0,2018-02-01 00:00:00.000
E2,C2,AS,23350.0,2018-03-01 00:00:00.000
E2,C2,AS,13500.0,2018-04-01 00:00:00.000
E2,C2,AS,25700.0,2018-05-01 00:00:00.000
E2,C2,AS,58600.0,2018-06-01 00:00:00.000
E2,C2,AS,2500.0,2018-07-01 00:00:00.000
E2,C2,AS,41100.0,2018-08-01 00:00:00.000
E2,C2,AS,28100.0,2018-09-01 00:00:00.000
E2,C2,AS,4050.0,2018-10-01 00:00:00.000
E2,C2,AS,23300.0,2018-11-01 00:00:00.000
E2,C2,AS,62204.0,2018-12-01 00:00:00.000
E2,C2,AS,17350.0,2019-01-01 00:00:00.000
E2,C2,AS,17764.0,2019-02-01 00:00:00.000
E2,C2,AS,54300.0,2019-03-01 00:00:00.000
E2,C2,AS,28964.0,2019-04-01 00:00:00.000
E2,C2,AS,10300.0,2019-05-01 00:00:00.000
E2,C2,AS,65114.0,2019-06-01 00:00:00.000
E2,C2,AS,17030.0,2019-07-01 00:00:00.000
E2,C2,AS,65798.0,2019-08-01 00:00:00.000
E2,C2,AS,34720.0,2019-09-01 00:00:00.000
E2,C2,AS,21700.0,2019-10-01 00:00:00.000
E2,C2,AS,66244.0,2019-11-01 00:00:00.000
E2,C2,AS,8940.0,2019-12-01 00:00:00.000
E2,C2,AS,14380.0,2020-01-01 00:00:00.000
E2,C2,AS,16770.0,2020-02-01 00:00:00.000
E2,C2,AS,63180.006,2020-03-01 00:00:00.000
