Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E3,C1,AS,19376.0,2021-05-01 00:00:00.000
E3,C1,AS,53266.0,2021-06-01 00:00:00.000
E3,C1,AS,16436.0,2021-07-01 00:00:00.000
E3,C1,AS,34406.0,2021-08-01 00:00:00.000
E3,C1,AS,27794.0,2021-09-01 00:00:00.000
E3,C1,AS,23320.0,2021-10-01 00:00:00.000
E3,C1,AS,60170.0,2021-11-01 00:00:00.000
E3,C1,AS,38456.0,2021-12-01 00:00:00.000
E3,C1,AS,22100.0,2022-01-01 00:00:00.000
E3,C1,EU,46478.0,2012-01-01 00:00:00.000
E3,C1,EU,36412.0,2012-02-01 00:00:00.000
E3,C1,EU,41470.0,2012-03-01 00:00:00.000
E3,C1,EU,39242.0,2012-04-01 00:00:00.000
E3,C1,EU,32868.0,2012-05-01 00:00:00.000
E3,C1,EU,37906.0,2012-06-01 00:00:00.000
E3,C1,EU,38944.0,2012-07-01 00:00:00.000
E3,C1,EU,46604.0,2012-08-01 00:00:00.000
E3,C1,EU,41344.0,2012-09-01 00:00:00.000
E3,C1,EU,44976.0,2012-10-01 00:00:00.000
E3,C1,EU,40212.0,2012-11-01 00:00:00.000
E3,C1,EU,38334.0,2012-12-01 00:00:00.000
E3,C1,EU,40614.0,2013-01-01 00:00:00.000
E3,C1,EU,41452.0,2013-02-01 00:00:00.000
E3,C1,EU,41158.0,2013-03-01 00:00:00.000
E3,C1,EU,46834.0,2013-04-01 00:00:00.000
E3,C1,EU,39098.0,2013-05-01 00:00:00.000
E3,C1,EU,49894.0,2013-06-01 00:00:00.000
E3,C1,EU,42150.0,2013-07-01 00:00:00.000
E3,C1,EU,31544.0,2013-08-01 00:00:00.000
E3,C1,EU,52782.0,2013-09-01 00:00:00.000
E3,C1,EU,47844.0,2013-10-01 00:00:00.000
E3,C1,EU,44470.0,2013-11-01 00:00:00.000
E3,C1,EU,36556.0,2013-12-01 00:00:00.000
E3,C1,EU,34974.0,2014-01-01 00:00:00.000
E3,C1,EU,41904.0,2014-02-01 00:00:00.000
E3,C1,EU,43464.0,2014-03-01 00:00:00.000
E3,C1,EU,47674.0,2014-04-01 00:00:00.000
E3,C1,EU,33832.0,2014-05-01 00:00:00.000
E3,C1,EU,42036.0,2014-06-01 00:00:00.000
E3,C1,EU,50374.0,2014-07-01 00:00:00.000
E3,C1,EU,41638.0,2014-08-01 00:00:00.000
E3,C1,EU,45014.0,2014-09-01 00:00:00.000
E3,C1,EU,34794.0,2014-10-01 00:00:00.000
E3,C1,EU,42604.0,2014-11-01 00:00:00.000
E3,C1,EU,51066.0,2014-12-01 00:00:00.000
E3,C1,EU,36782.0,2015-01-01 00:00:00.000
E3,C1,EU,42802.0,2015-02-01 00:00:00.000
E3,C1,EU,51188.0,2015-03-01 00:00:00.000
E3,C1,EU,35760.0,2015-04-01 00:00:00.000
E3,C1,EU,42396.0,2015-05-01 00:00:00.000
E3,C1,EU,35330.0,2015-06-01 00:00:00.000
E3,C1,EU,41272.0,2015-07-01 00:00:00.000
E3,C1,EU,31996.0,2015-08-01 00:00:00.000
E3,C1,EU,47484.0,2015-09-01 00:00:00.000
E3,C1,EU,35392.0,2015-10-01 00:00:00.000
E3,C1,EU,34852.0,2015-11-01 00:00:00.000
E3,C1,EU,34712.0,2015-12-01 00:00:00.000
E3,C1,EU,30368.0,2016-01-01 00:00:00.000
E3,C1,EU,39132.0,2016-02-01 00:00:00.000
E3,C1,EU,44826.0,2016-03-01 00:00:00.000
E3,C1,EU,34286.0,2016-04-01 00:00:00.000
E3,C1,EU,39532.0,2016-05-01 00:00:00.000
E3,C1,EU,39622.0,2016-06-01 00:00:00.000
E3,C1,EU,35424.0,2016-07-01 00:00:00.000
E3,C1,EU,39422.0,2016-08-01 00:00:00.000
E3,C1,EU,29898.0,2016-09-01 00:00:00.000
E3,C1,EU,40900.0,2016-10-01 00:00:00.000
E3,C1,EU,46972.0,2016-11-01 00:00:00.000
E3,C1,EU,29810.0,2016-12-01 00:00:00.000
E3,C1,EU,37210.0,2017-01-01 00:00:00.000
E3,C1,EU,44102.0,2017-02-01 00:00:00.000
E3,C1,EU,37306.0,2017-03-01 00:00:00.000
E3,C1,EU,43570.0,2017-04-01 00:00:00.000
E3,C1,EU,42804.0,2017-06-01 00:00:00.000
E3,C1,EU,40482.0,2017-07-01 00:00:00.000
E3,C1,EU,41568.0,2017-08-01 00:00:00.000
E3,C1,EU,39802.0,2017-09-01 00:00:00.000
E3,C1,EU,49108.0,2017-10-01 00:00:00.000
E3,C1,EU,45248.0,2017-11-01 00:00:00.000
E3,C1,EU,31892.0,2017-12-01 00:00:00.000
E3,C1,EU,45716.0,2018-01-01 00:00:00.000
E3,C1,EU,42460.0,2018-02-01 00:00:00.000
E3,C1,EU,40150.0,2018-03-01 00:00:00.000
E3,C1,EU,42554.0,2018-04-01 00:00:00.000
E3,C1,EU,44646.0,2018-05-01 00:00:00.000
E3,C1,EU,39858.0,2018-06-01 00:00:00.000
E3,C1,EU,36018.0,2018-07-01 00:00:00.000
E3,C1,EU,35112.0,2018-08-01 00:00:00.000
E3,C1,EU,39824.0,2018-09-01 00:00:00.000
E3,C1,EU,34350.0,2018-10-01 00:00:00.000
E3,C1,EU,39530.0,2018-11-01 00:00:00.000
E3,C1,EU,47782.0,2018-12-01 00:00:00.000
E3,C1,EU,32636.0,2019-01-01 00:00:00.000
E3,C1,EU,36392.0,2019-02-01 00:00:00.000
E3,C1,EU,32066.0,2019-03-01 00:00:00.000
E3,C1,EU,38922.0,2019-04-01 00:00:00.000
E3,C1,EU,36796.0,2019-05-01 00:00:00.000
E3,C1,EU,41896.0,2019-06-01 00:00:00.000
E3,C1,EU,39720.0,2019-07-01 00:00:00.000
E3,C1,EU,28438.0,2019-08-01 00:00:00.000
E3,C1,EU,36392.0,2019-09-01 00:00:00.000
E3,C1,EU,36194.0,2019-10-01 00:00:00.000
E3,C1,EU,46266.0,2019-11-01 00:00:00.000
E3,C1,EU,29744.0,2019-12-01 00:00:00.000
E3,C1,EU,28542.0,2020-01-01 00:00:00.000
E3,C1,EU,31194.0,2020-02-01 00:00:00.000
E3,C1,EU,40002.0,2020-03-01 00:00:00.000
E3,C1,EU,40132.0,2020-04-01 00:00:00.000
E3,C1,EU,32158.0,2020-05-01 00:00:00.000
E3,C1,EU,33842.0,2020-06-01 00:00:00.000
E3,C1,EU,35412.0,2020-07-01 00:00:00.000
E3,C1,EU,27994.0,2020-08-01 00:00:00.000
E3,C1,EU,38990.0,2020-09-01 00:00:00.000
E3,C1,EU,30960.0,2020-10-01 00:00:00.000
E3,C1,EU,28852.0,2020-11-01 00:00:00.000
E3,C1,EU,39512.0,2020-12-01 00:00:00.000
E3,C1,EU,36574.0,2021-01-01 00:00:00.000
E3,C1,EU,33508.0,2021-02-01 00:00:00.000
E3,C1,EU,39276.0,2021-03-01 00:00:00.000
E3,C1,EU,34988.0,2021-04-01 00:00:00.000
E3,C1,EU,36516.0,2021-05-01 00:00:00.000
E3,C1,EU,33436.0,2021-06-01 00:00:00.000
E3,C1,EU,42562.0,2021-07-01 00:00:00.000
E3,C1,EU,34464.0,2021-08-01 00:00:00.000
E3,C1,EU,38444.0,2021-09-01 00:00:00.000
E3,C1,EU,39538.0,2021-10-01 00:00:00.000
E3,C1,EU,41142.0,2021-11-01 00:00:00.000
E3,C1,EU,40408.0,2021-12-01 00:00:00.000
E3,C1,EU,33926.0,2022-01-01 00:00:00.000
E3,C1,JP,16810.0,2016-08-01 00:00:00.000
E3,C1,JP,18138.0,2016-09-01 00:00:00.000
E3,C1,JP,18182.0,2016-10-01 00:00:00.000
E3,C1,JP,19690.0,2016-11-01 00:00:00.000
E3,C1,JP,18146.0,2016-12-01 00:00:00.000
E3,C1,JP,16940.0,2017-01-01 00:00:00.000
E3,C1,JP,21074.0,2017-02-01 00:00:00.000
E3,C1,JP,20696.0,2017-03-01 00:00:00.000
E3,C1,JP,18416.0,2017-04-01 00:00:00.000
E3,C1,JP,19412.0,2017-05-01 00:00:00.000
E3,C1,JP,17302.0,2017-06-01 00:00:00.000
E3,C1,JP,19616.0,2017-07-01 00:00:00.000
E3,C1,JP,18520.0,2017-08-01 00:00:00.000
E3,C1,JP,18696.0,2017-09-01 00:00:00.000
E3,C1,JP,17430.0,2017-10-01 00:00:00.000
E3,C1,JP,18106.0,2017-11-01 00:00:00.000
E3,C1,JP,27246.0,2017-12-01 00:00:00.000
E3,C1,JP,14856.0,2018-01-01 00:00:00.000
E3,C1,JP,19228.0,2018-02-01 00:00:00.000
E3,C1,JP,23058.0,2018-03-01 00:00:00.000
E3,C1,JP,17662.0,2018-04-01 00:00:00.000
E3,C1,JP,17422.0,2018-05-01 00:00:00.000
E3,C1,JP,16342.0,2018-06-01 00:00:00.000
E3,C1,JP,16742.0,2018-07-01 00:00:00.000
E3,C1,JP,17532.0,2018-08-01 00:00:00.000
E3,C1,JP,26140.0,2018-09-01 00:00:00.000
E3,C1,JP,16574.0,2018-10-01 00:00:00.000
E3,C1,JP,18182.0,2018-11-01 00:00:00.000
E3,C1,JP,35034.0,2018-12-01 00:00:00.000
E3,C1,JP,1916.0,2019-01-01 00:00:00.000
E3,C1,JP,18464.0,2019-02-01 00:00:00.000
E3,C1,JP,23680.0,2019-03-01 00:00:00.000
E3,C1,JP,17450.0,2019-04-01 00:00:00.000
E3,C1,JP,13178.0,2019-05-01 00:00:00.000
E3,C1,JP,16630.0,2019-06-01 00:00:00.000
E3,C1,JP,15196.0,2019-07-01 00:00:00.000
E3,C1,JP,13700.0,2019-08-01 00:00:00.000
E3,C1,JP,18954.0,2019-09-01 00:00:00.000
E3,C1,JP,23426.0,2019-10-01 00:00:00.000
E3,C1,JP,15142.0,2019-11-01 00:00:00.000
E3,C1,JP,24228.0,2019-12-01 00:00:00.000
E3,C1,JP,21360.0,2020-01-01 00:00:00.000
E3,C1,JP,10330.0,2020-02-01 00:00:00.000
E3,C1,JP,28436.0,2020-03-01 00:00:00.000
E3,C1,JP,16970.0,2020-04-01 00:00:00.000
E3,C1,JP,19884.0,2020-05-01 00:00:00.000
E3,C1,JP,18062.0,2020-06-01 00:00:00.000
E3,C1,JP,12970.0,2020-07-01 00:00:00.000
E3,C1,JP,14568.0,2020-08-01 00:00:00.000
E3,C1,JP,18776.0,2020-09-01 00:00:00.000
E3,C1,JP,16108.0,2020-10-01 00:00:00.000
E3,C1,JP,24360.0,2020-11-01 00:00:00.000
E3,C1,JP,21030.0,2020-12-01 00:00:00.000
E3,C1,JP,18240.0,2021-01-01 00:00:00.000
E3,C1,JP,22876.0,2021-02-01 00:00:00.000
E3,C1,JP,27890.0,2021-03-01 00:00:00.000
E3,C1,JP,11500.0,2021-04-01 00:00:00.000
E3,C1,JP,12940.0,2021-05-01 00:00:00.000
E3,C1,JP,14138.0,2021-06-01 00:00:00.000
E3,C1,JP,13940.0,2021-07-01 00:00:00.000
E3,C1,JP,11130.0,2021-08-01 00:00:00.000
E3,C1,JP,12710.0,2021-09-01 00:00:00.000
E3,C1,JP,15460.0,2021-10-01 00:00:00.000
E3,C1,JP,21664.0,2021-11-01 00:00:00.000
