Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BR,EE,R1,27000.0,2021-02-01 00:00:00.000
BR,EE,R1,12000.0,2021-03-01 00:00:00.000
BR,EE,R1,18000.0,2021-04-01 00:00:00.000
BR,EE,R1,12000.0,2021-05-01 00:00:00.000
BR,EE,R1,6000.0,2021-06-01 00:00:00.000
BR,EE,R1,13148.0,2021-07-01 00:00:00.000
BR,EE,R1,12500.0,2021-08-01 00:00:00.000
BR,EE,R1,21146.0,2021-09-01 00:00:00.000
BR,EE,R1,11000.0,2021-10-01 00:00:00.000
BR,EE,R1,14756.0,2021-11-01 00:00:00.000
BR,EE,R1,21600.0,2021-12-01 00:00:00.000
BR,EE,R2,18362.0,2012-01-01 00:00:00.000
BR,EE,R2,10380.0,2012-02-01 00:00:00.000
BR,EE,R2,36076.0,2012-03-01 00:00:00.000
BR,EE,R2,4594.0,2012-04-01 00:00:00.000
BR,EE,R2,21334.0,2012-05-01 00:00:00.000
BR,EE,R2,0.0,2012-06-01 00:00:00.000
BR,EE,R2,23578.0,2012-07-01 00:00:00.000
BR,EE,R2,45136.0,2012-08-01 00:00:00.000
BR,EE,R2,12000.0,2012-09-01 00:00:00.000
BR,EE,R2,19312.0,2012-10-01 00:00:00.000
BR,EE,R2,39278.0,2012-11-01 00:00:00.000
BR,EE,R2,28300.0,2012-12-01 00:00:00.000
BR,EE,R2,6800.0,2013-01-01 00:00:00.000
BR,EE,R2,29360.0,2013-02-01 00:00:00.000
BR,EE,R2,20830.0,2013-03-01 00:00:00.000
BR,EE,R2,12400.0,2013-04-01 00:00:00.000
BR,EE,R2,27028.0,2013-05-01 00:00:00.000
BR,EE,R2,8200.0,2013-06-01 00:00:00.000
BR,EE,R2,27266.0,2013-07-01 00:00:00.000
BR,EE,R2,36270.0,2013-08-01 00:00:00.000
BR,EE,R2,14060.0,2013-09-01 00:00:00.000
BR,EE,R2,16000.0,2013-10-01 00:00:00.000
BR,EE,R2,17450.0,2013-11-01 00:00:00.000
BR,EE,R2,57910.0,2013-12-01 00:00:00.000
BR,EE,R2,5250.0,2014-01-01 00:00:00.000
BR,EE,R2,37890.0,2014-02-01 00:00:00.000
BR,EE,R2,11370.0,2014-03-01 00:00:00.000
BR,EE,R2,31000.0,2014-04-01 00:00:00.000
BR,EE,R2,34800.0,2014-05-01 00:00:00.000
BR,EE,R2,12330.0,2014-06-01 00:00:00.000
BR,EE,R2,19240.0,2014-07-01 00:00:00.000
BR,EE,R2,23720.0,2014-08-01 00:00:00.000
BR,EE,R2,9610.0,2014-09-01 00:00:00.000
BR,EE,R2,19310.0,2014-10-01 00:00:00.000
BR,EE,R2,15310.0,2014-11-01 00:00:00.000
BR,EE,R2,46850.0,2014-12-01 00:00:00.000
BR,EE,R2,12000.0,2015-01-01 00:00:00.000
BR,EE,R2,35410.0,2015-02-01 00:00:00.000
BR,EE,R2,19610.0,2015-03-01 00:00:00.000
BR,EE,R2,14700.0,2015-04-01 00:00:00.000
BR,EE,R2,14650.0,2015-05-01 00:00:00.000
BR,EE,R2,30800.0,2015-06-01 00:00:00.000
BR,EE,R2,16850.0,2015-07-01 00:00:00.000
BR,EE,R2,19500.0,2015-08-01 00:00:00.000
BR,EE,R2,16750.0,2015-09-01 00:00:00.000
BR,EE,R2,19750.0,2015-10-01 00:00:00.000
BR,EE,R2,17600.0,2015-11-01 00:00:00.000
BR,EE,R2,10964.0,2015-12-01 00:00:00.000
BR,EE,R2,21440.0,2016-01-01 00:00:00.000
BR,EE,R2,22250.0,2016-02-01 00:00:00.000
BR,EE,R2,49110.0,2016-03-01 00:00:00.000
BR,EE,R2,16934.0,2016-04-01 00:00:00.000
BR,EE,R2,32480.0,2016-05-01 00:00:00.000
BR,EE,R2,28758.0,2016-06-01 00:00:00.000
BR,EE,R2,52200.0,2016-07-01 00:00:00.000
BR,EE,R2,20400.0,2016-08-01 00:00:00.000
BR,EE,R2,34800.0,2016-09-01 00:00:00.000
BR,EE,R2,39800.0,2016-10-01 00:00:00.000
BR,EE,R2,41838.0,2016-11-01 00:00:00.000
BR,EE,R2,62200.0,2016-12-01 00:00:00.000
BR,EE,R2,27170.0,2017-01-01 00:00:00.000
BR,EE,R2,17400.0,2017-02-01 00:00:00.000
BR,EE,R2,33900.0,2017-03-01 00:00:00.000
BR,EE,R2,27500.0,2017-04-01 00:00:00.000
BR,EE,R2,17850.0,2017-05-01 00:00:00.000
BR,EE,R2,51998.0,2017-06-01 00:00:00.000
BR,EE,R2,17430.0,2017-07-01 00:00:00.000
BR,EE,R2,8252.0,2017-08-01 00:00:00.000
BR,EE,R2,30450.0,2017-09-01 00:00:00.000
BR,EE,R2,29350.0,2017-10-01 00:00:00.000
BR,EE,R2,14650.0,2017-11-01 00:00:00.000
BR,EE,R2,53580.0,2017-12-01 00:00:00.000
BR,EE,R2,10200.0,2018-01-01 00:00:00.000
BR,EE,R2,37800.0,2018-02-01 00:00:00.000
BR,EE,R2,23350.0,2018-03-01 00:00:00.000
BR,EE,R2,13500.0,2018-04-01 00:00:00.000
BR,EE,R2,25700.0,2018-05-01 00:00:00.000
BR,EE,R2,58600.0,2018-06-01 00:00:00.000
BR,EE,R2,2500.0,2018-07-01 00:00:00.000
BR,EE,R2,41100.0,2018-08-01 00:00:00.000
BR,EE,R2,28100.0,2018-09-01 00:00:00.000
BR,EE,R2,4050.0,2018-10-01 00:00:00.000
BR,EE,R2,23300.0,2018-11-01 00:00:00.000
BR,EE,R2,62204.0,2018-12-01 00:00:00.000
BR,EE,R2,17350.0,2019-01-01 00:00:00.000
BR,EE,R2,17764.0,2019-02-01 00:00:00.000
BR,EE,R2,54300.0,2019-03-01 00:00:00.000
BR,EE,R2,28964.0,2019-04-01 00:00:00.000
BR,EE,R2,10300.0,2019-05-01 00:00:00.000
BR,EE,R2,65114.0,2019-06-01 00:00:00.000
BR,EE,R2,17030.0,2019-07-01 00:00:00.000
BR,EE,R2,65798.0,2019-08-01 00:00:00.000
BR,EE,R2,34720.0,2019-09-01 00:00:00.000
BR,EE,R2,21700.0,2019-10-01 00:00:00.000
BR,EE,R2,66244.0,2019-11-01 00:00:00.000
BR,EE,R2,8940.0,2019-12-01 00:00:00.000
BR,EE,R2,14380.0,2020-01-01 00:00:00.000
BR,EE,R2,16770.0,2020-02-01 00:00:00.000
BR,EE,R2,63180.006,2020-03-01 00:00:00.000
BR,EE,R2,27916.0,2020-04-01 00:00:00.000
BR,EE,R2,36986.0,2020-05-01 00:00:00.000
BR,EE,R2,41614.0,2020-06-01 00:00:00.000
BR,EE,R2,16858.0,2020-07-01 00:00:00.000
BR,EE,R2,34774.0,2020-08-01 00:00:00.000
BR,EE,R2,68016.0,2020-09-01 00:00:00.000
BR,EE,R2,6840.0,2020-10-01 00:00:00.000
BR,EE,R2,51600.0,2020-11-01 00:00:00.000
BR,EE,R2,71780.0,2020-12-01 00:00:00.000
BR,EE,R2,5950.0,2021-01-01 00:00:00.000
BR,EE,R2,30790.0,2021-02-01 00:00:00.000
BR,EE,R2,4190.0,2021-03-01 00:00:00.000
BR,EE,R2,22670.0,2021-04-01 00:00:00.000
BR,EE,R2,16890.0,2021-05-01 00:00:00.000
BR,EE,R2,77862.0,2021-06-01 00:00:00.000
BR,EE,R2,7060.0,2021-07-01 00:00:00.000
BR,EE,R2,23070.0,2021-08-01 00:00:00.000
BR,EE,R2,31970.0,2021-09-01 00:00:00.000
BR,EE,R2,15260.0,2021-10-01 00:00:00.000
BR,EE,R2,60170.0,2021-11-01 00:00:00.000
BR,EE,R2,38456.0,2021-12-01 00:00:00.000
BR,EE,R3,44852.0,2012-01-01 00:00:00.000
