Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BT,ME,R2,0.0,2020-03-01 00:00:00.000
BT,ME,R2,0.0,2020-04-01 00:00:00.000
BT,ME,R2,0.0,2020-05-01 00:00:00.000
BT,ME,R2,0.0,2020-06-01 00:00:00.000
BT,ME,R4,1014.0,2012-01-01 00:00:00.000
BT,ME,R4,624.0,2012-02-01 00:00:00.000
BT,ME,R4,624.0,2012-03-01 00:00:00.000
BT,ME,R4,806.0,2012-04-01 00:00:00.000
BT,ME,R4,1040.0,2012-05-01 00:00:00.000
BT,ME,R4,764.0,2012-06-01 00:00:00.000
BT,ME,R4,962.0,2012-07-01 00:00:00.000
BT,ME,R4,0.0,2012-08-01 00:00:00.000
BT,ME,R4,0.0,2012-09-01 00:00:00.000
BT,ME,R4,1540.0,2012-10-01 00:00:00.000
BT,ME,R4,824.0,2012-11-01 00:00:00.000
BT,ME,R4,1552.0,2012-12-01 00:00:00.000
BT,ME,R4,220.0,2013-01-01 00:00:00.000
BT,ME,R4,416.0,2013-02-01 00:00:00.000
BT,ME,R4,776.0,2013-03-01 00:00:00.000
BT,ME,R4,1220.0,2013-04-01 00:00:00.000
BT,ME,R4,1608.0,2013-05-01 00:00:00.000
BT,ME,R4,768.0,2013-06-01 00:00:00.000
BT,ME,R4,784.0,2013-07-01 00:00:00.000
BT,ME,R4,780.0,2013-08-01 00:00:00.000
BT,ME,R4,432.0,2013-09-01 00:00:00.000
BT,ME,R4,656.0,2013-10-01 00:00:00.000
BT,ME,R4,832.0,2013-11-01 00:00:00.000
BT,ME,R4,996.0,2013-12-01 00:00:00.000
BT,ME,R4,1092.0,2014-01-01 00:00:00.000
BT,ME,R4,884.0,2014-02-01 00:00:00.000
BT,ME,R4,1544.0,2014-03-01 00:00:00.000
BT,ME,R4,1440.0,2014-04-01 00:00:00.000
BT,ME,R4,2010.0,2014-05-01 00:00:00.000
BT,ME,R4,676.0,2014-06-01 00:00:00.000
BT,ME,R4,978.0,2014-07-01 00:00:00.000
BT,ME,R4,1550.0,2014-08-01 00:00:00.000
BT,ME,R4,312.0,2014-09-01 00:00:00.000
BT,ME,R4,1012.0,2014-10-01 00:00:00.000
BT,ME,R4,856.0,2014-11-01 00:00:00.000
BT,ME,R4,0.0,2014-12-01 00:00:00.000
BT,ME,R4,936.0,2015-01-01 00:00:00.000
BT,ME,R4,624.0,2015-02-01 00:00:00.000
BT,ME,R4,1300.0,2015-03-01 00:00:00.000
BT,ME,R4,416.0,2015-04-01 00:00:00.000
BT,ME,R4,780.0,2015-05-01 00:00:00.000
BT,ME,R4,416.0,2015-06-01 00:00:00.000
BT,ME,R4,416.0,2015-07-01 00:00:00.000
BT,ME,R4,208.0,2015-08-01 00:00:00.000
BT,ME,R4,416.0,2015-09-01 00:00:00.000
BT,ME,R4,624.0,2015-10-01 00:00:00.000
BT,ME,R4,3848.0,2015-11-01 00:00:00.000
BT,ME,R4,182.0,2015-12-01 00:00:00.000
BT,ME,R4,26.0,2016-01-01 00:00:00.000
BT,ME,R4,0.0,2016-02-01 00:00:00.000
BT,ME,R4,0.0,2016-03-01 00:00:00.000
BT,ME,R4,0.0,2016-04-01 00:00:00.000
BT,ME,R4,0.0,2016-05-01 00:00:00.000
BT,ME,R4,0.0,2016-06-01 00:00:00.000
BT,ME,R4,0.0,2016-07-01 00:00:00.000
BT,ME,R4,0.0,2016-08-01 00:00:00.000
BT,ME,R4,0.0,2016-09-01 00:00:00.000
BT,ME,R4,0.0,2016-10-01 00:00:00.000
BT,ME,R4,0.0,2016-11-01 00:00:00.000
BT,ME,R4,0.0,2016-12-01 00:00:00.000
BT,ME,R4,0.0,2017-01-01 00:00:00.000
BT,ME,R4,0.0,2017-02-01 00:00:00.000
BT,ME,R4,0.0,2017-03-01 00:00:00.000
BT,ME,R4,0.0,2017-04-01 00:00:00.000
BT,ME,R4,0.0,2017-05-01 00:00:00.000
BT,ME,R4,0.0,2017-06-01 00:00:00.000
BT,ME,R4,0.0,2017-07-01 00:00:00.000
BT,ME,R4,0.0,2017-08-01 00:00:00.000
BT,ME,R4,0.0,2017-09-01 00:00:00.000
BT,ME,R4,0.0,2017-10-01 00:00:00.000
BT,ME,R4,0.0,2017-11-01 00:00:00.000
BT,ME,R4,0.0,2017-12-01 00:00:00.000
BT,ME,R4,0.0,2018-01-01 00:00:00.000
BT,ME,R4,0.0,2018-02-01 00:00:00.000
BT,ME,R4,0.0,2018-03-01 00:00:00.000
BT,ME,R4,0.0,2018-04-01 00:00:00.000
BT,ME,R4,0.0,2018-05-01 00:00:00.000
BT,ME,R4,0.0,2018-06-01 00:00:00.000
BT,ME,R4,0.0,2018-07-01 00:00:00.000
BT,ME,R4,0.0,2018-08-01 00:00:00.000
BT,ME,R4,0.0,2018-09-01 00:00:00.000
BT,ME,R4,0.0,2018-10-01 00:00:00.000
BT,ME,R4,0.0,2018-11-01 00:00:00.000
BT,ME,R4,0.0,2018-12-01 00:00:00.000
BT,ME,R4,0.0,2019-01-01 00:00:00.000
BT,ME,R4,0.0,2019-02-01 00:00:00.000
BT,ME,R4,0.0,2019-03-01 00:00:00.000
BT,ME,R4,0.0,2019-04-01 00:00:00.000
BT,ME,R4,0.0,2019-05-01 00:00:00.000
BT,ME,R4,0.0,2019-06-01 00:00:00.000
BT,ME,R4,0.0,2019-07-01 00:00:00.000
BT,ME,R4,0.0,2019-08-01 00:00:00.000
BT,ME,R4,0.0,2019-09-01 00:00:00.000
BT,ME,R4,0.0,2019-10-01 00:00:00.000
BT,ME,R4,0.0,2019-11-01 00:00:00.000
BT,ME,R4,0.0,2019-12-01 00:00:00.000
BT,ME,R4,0.0,2020-01-01 00:00:00.000
BT,ME,R4,0.0,2020-02-01 00:00:00.000
BT,ME,R4,0.0,2020-03-01 00:00:00.000
BT,ME,R4,0.0,2020-04-01 00:00:00.000
BT,ME,R4,0.0,2020-05-01 00:00:00.000
BT,ME,R4,0.0,2020-06-01 00:00:00.000
BT,ME,R5,18864.0,2012-01-01 00:00:00.000
BT,ME,R5,30170.0,2012-02-01 00:00:00.000
BT,ME,R5,26186.0,2012-03-01 00:00:00.000
BT,ME,R5,0.0,2012-04-01 00:00:00.000
BT,ME,R5,49344.0,2012-05-01 00:00:00.000
BT,ME,R5,0.0,2012-06-01 00:00:00.000
BT,ME,R5,35374.0,2012-07-01 00:00:00.000
BT,ME,R5,21296.0,2012-08-01 00:00:00.000
BT,ME,R5,16684.0,2012-09-01 00:00:00.000
BT,ME,R5,0.0,2012-10-01 00:00:00.000
BT,ME,R5,21920.0,2012-11-01 00:00:00.000
BT,ME,R5,33284.0,2012-12-01 00:00:00.000
BT,ME,R5,1000.0,2013-01-01 00:00:00.000
BT,ME,R5,23684.0,2013-02-01 00:00:00.000
BT,ME,R5,31792.0,2013-03-01 00:00:00.000
BT,ME,R5,700.0,2013-04-01 00:00:00.000
